# path	class_name	extends	lines	signals	funcs
third_party/Godot-Game-Template/scenes/windows/pause_menu.gd		OverlaidWindow	102		get_main_menu_scene_path,close_window,_load_scene,_show_window,_load_and_show_menu,_handle_cancel_input,_refresh_exit_button,_refresh_options_button,_refresh_main_menu_button,_ready,_on_restart_button_pressed,_on_options_button_pressed,_on_main_menu_button_pressed,_on_exit_button_pressed,_on_restart_confirmation_confirmed,_on_restart_confirmation_closed,_on_main_menu_confirmation_confirmed,_on_exit_confirmation_confirmed
third_party/Godot-Game-Template/scenes/windows/pause_menu_layer.gd		CanvasLayer	13		_on_pause_menu_hidden,_on_visibility_changed,_ready
third_party/Godot-Game-Template/scripts/game_state.gd	GameState	Resource	79		get_level_state,has_game_state,get_or_create_state,get_current_level_path,get_checkpoint_level_path,get_levels_reached,set_checkpoint_level_path,set_current_level_path,start_game,continue_game,reset
third_party/Godot-Game-Template/scripts/level_and_state_manager.gd		LevelManager	15		set_current_level_path,set_checkpoint_level_path,get_checkpoint_level_path
third_party/Godot-Game-Template/scripts/level_state.gd	LevelState	Resource	5		
third_party/ShaderV/addons/shaderV/rgba/BCSAdjustment.gd	VisualShaderNodeRGBAadjustmentBCS	VisualShaderNodeCustom	67		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/blackNwhite.gd	VisualShaderNodeRGBAblackNwhite	VisualShaderNodeCustom	56		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/blendAwithB.gd	VisualShaderNodeRGBAblend	VisualShaderNodeCustom	85		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/bloom.gd	VisualShaderNodeRGBAbloom	VisualShaderNodeCustom	75		_init,_get_name,_get_category,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/blur/blur9sample.gd	VisualShaderNodeRGBAblur9sample	VisualShaderNodeCustom	89		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/blur/blurCustom.gd	VisualShaderNodeRGBAblurCustom	VisualShaderNodeCustom	94		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/blur/zoomBlur.gd	VisualShaderNodeRGBAzoomBlur	VisualShaderNodeCustom	99		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/chromaticAberration.gd	VisualShaderNodeRGBAchromaticAberration	VisualShaderNodeCustom	94		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/clamp.gd	VisualShaderNodeUVclampAlpha	VisualShaderNodeCustom	59		_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/colorCorrectionAdjustment.gd	VisualShaderNodeRGBAcolorCorrectionAdjustment	VisualShaderNodeCustom	54		_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/emboss.gd	VisualShaderNodeRGBAemboss	VisualShaderNodeCustom	94		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/fireFX.gd	VisualShaderNodeRGBAfireFX	VisualShaderNodeCustom	132		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/chekerboardPattern.gd	VisualShaderNodeRGBAcreateCheckerboard	VisualShaderNodeCustom	84		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/generateCircle.gd	VisualShaderNodeRGBAcreateCircle	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/generateCircle2.gd	VisualShaderNodeRGBAcreateCircle2	VisualShaderNodeCustom	107		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/generateRegularNgon.gd	VisualShaderNodeRGBAcreateRegularPolygon	VisualShaderNodeCustom	104		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/generateSpiral.gd	VisualShaderNodeRGBAcreateSpiral	VisualShaderNodeCustom	112		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/gridShape.gd	VisualShaderNodeRGBAgridShape	VisualShaderNodeCustom	107		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/scanLinesSharp.gd	VisualShaderNodeRGBAscanLinesSharp	VisualShaderNodeCustom	99		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/generate_shapes/stripesRandom.gd	VisualShaderNodeRGBAcreateStripesRandom	VisualShaderNodeCustom	88		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/glow/glowEmpty.gd	VisualShaderNodeRGBAglowEmpty	VisualShaderNodeCustom	109		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/glow/innerGlow.gd	VisualShaderNodeRGBAinnerGlow	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/glow/innerGlowEmpty.gd	VisualShaderNodeRGBAinnerGlowEmpty	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/glow/outerGlow.gd	VisualShaderNodeRGBAouterGlow	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/glow/outerGlowEmpty.gd	VisualShaderNodeRGBAouterGlowEmpty	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/gradient4corners.gd	VisualShaderNodeRGBAgradient4corners	VisualShaderNodeCustom	112		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/gradientMapping.gd	VisualShaderNodeRGBAgradientMapping	VisualShaderNodeCustom	86		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/grayscale.gd	VisualShaderNodeRGBAgrayscale	VisualShaderNodeCustom	56		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/hue.gd	VisualShaderNodeRGBAhue	VisualShaderNodeCustom	49		_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/inverseColor.gd	VisualShaderNodeRGBAinverseColor	VisualShaderNodeCustom	72		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/maskAlpha.gd	VisualShaderNodeRGBAmaskAlpha	VisualShaderNodeCustom	74		_init,_get_name,_get_category,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/generic2d_fractal.gd	VisualShaderNodeNoiseGeneric2dFractal	VisualShaderNodeCustom	93		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/perlin2d_fractal.gd	VisualShaderNodeNoisePerlin2dFractal	VisualShaderNodeCustom	93		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/perlin3d_fractal.gd	VisualShaderNodeNoisePerlin3dFractal	VisualShaderNodeCustom	98		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/perlin4d_fractal.gd	VisualShaderNodeNoisePerlin4dFractal	VisualShaderNodeCustom	103		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/simplex2d_fractal.gd	VisualShaderNodeNoiseSimplex2dFractal	VisualShaderNodeCustom	93		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
third_party/ShaderV/addons/shaderV/rgba/noise/fractal/simplex3d_fractal.gd	VisualShaderNodeNoiseSimplex3dFractal	VisualShaderNodeCustom	98		_init,_get_name,_get_category,_get_subcategory,_get_description,_get_return_icon_type,_get_input_port_count,_get_input_port_name,_get_input_port_type,_get_output_port_count,_get_output_port_name,_get_output_port_type,_get_global_code,_get_code
